Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Belgium,BEL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.825,2.842,2.852,2.85,2.859,2.86,2.876,2.897,2.916,2.924,2.925,2.938,2.954,2.972,2.984,3.025,3.078,3.08,3.124,3.157,3.208,3.241,..
Belgium,BEL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,97.129,97.186,97.241,97.296,97.35,97.403,97.454,97.505,97.555,97.603,97.651,97.698,97.744,97.789,97.833,97.876,97.919,97.961,98.001,98.041,98.079,98.117,98.153
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,4729.67080428075,4721.81625660785,4861.74314184267,4962.08962013799,5156.09817143194,5272.74417207961,5527.16775856439,5765.28199932455,5713.28126796797,5401.22963143045,5451.13897172477,5582.22170621269,5709.68918765363,5950.20299917747,6128.14288539305,6154.49593498217,6142.49873185177,6072.58267640581,6031.28139580144,6190.04792278445,5227.19363786168,6122.61158580079,7068.45478269722
Belize,BLZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,138.99145508,163.102005,172.80645752,175.12486267,176.25566101,181.23458862,196.11968994,233.6493988,257.8269043,243.30648804,244.02867126,252.73461914,247.82728577,262.88650513,298.22598267,287.53118896,293.82302856,281.39849854,287.49368286,299.69824219,280.52630615,310.2124939,297.4163208
Belize,BLZ,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.044,..,..,..,..,..,..,..,..,0.767,..,..,1.148,..,..,..,..,1.126,1.081,..,..,..,..
Belize,BLZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,80.9000015258789,..,..,..,..,..,..,..,..,..,..,..,..,..,90.9160385131836,..,..,..,..,..,..,..
Belize,BLZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.398,45.381,45.364,45.347,45.33,45.313,45.296,45.279,45.262,45.245,45.228,45.228,45.246,45.282,45.335,45.406,45.495,45.601,45.724,45.866,46.025,46.201,46.396
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,487.424141384242,492.401499509072,546.463829658159,676.002878084282,758.695803786371,779.437777753268,809.147072506221,912.338247188342,1060.60254502099,1024.10277858112,973.244254493089,1059.41358915783,1071.52583567484,1168.92699314206,1204.39918700511,1002.41886882564,1010.53389609187,1054.97408141687,1151.74096952152,1130.82135304977,1197.50136428063,1318.83497843483,1264.70765976655
Benin,BEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,14.42371464,16.26979828,16.9179287,21.06955719,24.52665329,25.12485313,26.60264206,26.79680061,28.12486076,29.58557701,29.29358101,31.75146866,32.95616913,33.53426743,32.41182327,27.34733391,28.24943924,28.14816666,33.21631241,28.372015,32.55360031,34.03829193,33.88216782
Benin,BEN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,0.039,..,..,..,0.061,..,0.054,0.056,..,..,..,..,0.046,..,0.076,0.062,..,0.212,0.195
Benin,BEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,35,..,..,..,28.7021102905273,..,..,..,..,..,32.9488182067871,..,..,..,..,38.871208190918,..,..,..,43.834171295166,47.0999984741211
Benin,BEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.333,38.65,39.036,39.536,40.039,40.543,41.049,41.558,42.069,42.58,43.093,43.608,44.125,44.642,45.166,45.695,46.229,46.768,47.312,47.861,48.415,48.972,49.534
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,56542.9569455727,59490.2452034202,63358.5658652763,67106.8028083224,71692.1589001679,77628.103522508,97781.4558996721,107395.651483891,110268.562401264,104711.712420357,104111.824244802,99049.0169927667,100213.493385287,101704.40746217,100961.576602811,104855.366822135,108747.356144305,112339.425587467,113204.82210838,115798.040775578,106973.175732348,112712.025120653,120897.311155385
Bermuda,BMU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,771.924911410619,812.238210772056,895.799489930972,1022.38240311018,1130.35934606796,1299.94938578359,1405.6071618158,1850.41570433398,1919.59774896395,1918.39599211093,2435.57980661188,2787.97967689425,2751.21288653263,2679.95217216983,2849.49998659935,2954.04081973327,3152.30905081592,3435.28804814561,3400.20417159422,3576.87987077877,3191.66907031782,3570.61257915864,3711.32767902157
Bhutan,BTN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,30.5911293,35.08880234,32.9380188,37.15467834,46.06135941,46.79434204,54.21236038,64.72015381,57.59343338,59.74616623,72.38789368,77.75431824,84.0940094,86.41462708,87.19132233,96.86671448,97.42939758,103.63583374,102.01222992,115.71811676,134.13723755,103.67519379,154.48924255
Bhutan,BTN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,0.182,..,..,0.211,0.248,..,..,..,0.269,0.279,0.331,0.338,0.399,0.31,0.42,0.335,0.484,0.56,0.552
Bhutan,BTN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,53,..,..,..,..,..,..,55,..,..,..,..,67,..,..,..,..,72.0999984741211
Bhutan,BTN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.418,26.48,27.57,28.688,29.835,30.965,31.712,32.469,33.236,34.01,34.793,35.585,36.371,37.149,37.918,38.678,39.428,40.167,40.895,41.612,42.316,43.008,43.686
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,975.777060358751,930.168227214313,888.221328974352,893.013760211149,953.191893246277,1020.12326200737,1202.71150446327,1354.54905949929,1692.67248455876,1731.18172112209,1929.78373077158,2315.52121930607,2575.59857098084,2870.02377000756,3041.43503118107,2996.01289804214,3035.8734778704,3306.30301176558,3500.72642189371,3503.8960106182,3099.94219044572,3384.84486479247,3643.92826968677
Bolivia,BOL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,42.89028168,44.88241577,43.49106216,46.41044998,46.35359192,51.76200867,56.05701447,63.62155914,77.9777298,89.57923889,100.39356232,119.78379059,135.32060242,159.99380493,179.3274231,196.25799561,207.4511261,214.58572388,231.18806458,241.34619141,248.69514465,276.20880127,307.13800049
Bolivia,BOL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,1.181,..,..,..,..,..,0.326,..,..,0.431,0.459,..,..,..,..,1.558,1.008,..,1.078,0.952,1.269,..
Bolivia,BOL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,87,..,..,..,..,..,91,91,91,..,92,94,..,..,92,..,..,..,..,94,..,..
Bolivia,BOL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.787,62.306,62.783,63.248,63.711,64.17,64.628,65.082,65.535,65.984,66.43,66.874,67.315,67.699,68.047,68.393,68.738,69.08,69.425,69.773,70.123,70.475,70.83
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,1338.48059636261,1387.89365131544,1606.54672243362,2033.94700935864,2452.68616839392,2739.61076866057,3166.12865344833,3931.48948737505,4841.69311934649,4539.91863774968,4506.47828548389,4982.69375768263,4693.78899115381,5034.56616016469,5206.06558252,4662.25883724069,4928.5665251728,5345.01985489192,6047.84584261133,6122.3753450882,6130.31133245161,7295.3438240957,7655.59421024383
Bosnia and Herzegovina,BIH,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,106.5786972,105.10999298,118.87058258,168.42216492,222.27758789,241.64047241,281.26403809,363.86224365,459.29174805,409.29098511,406.13046265,456.96905518,444.93655396,475.07409668,493.07333374,430.83413696,450.44155884,471.32647705,529.85546875,546.4508667,594.8225708,697.07427979,667.29681396
Bosnia and Herzegovina,BIH,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.306,1.298,1.296,1.329,1.371,1.41,1.462,1.543,1.591,1.674,1.749,1.838,1.912,1.993,2.08,2.103,2.141,2.156,2.235,2.318,..,..,..
Bosnia and Herzegovina,BIH,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,97,..,..,..,..,..,..,..,..,..,..,98.1420364379883,..,97,..,..,..,..,..,..,..,..,98.3000030517578
Bosnia and Herzegovina,BIH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.384,42.698,43.014,43.33,43.648,43.965,44.282,44.601,44.92,45.239,45.558,45.878,46.199,46.519,46.84,47.173,47.518,47.876,48.245,48.626,49.02,49.425,49.841
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,3450.81180622992,3206.07123689853,3117.25087183011,4230.12326909926,4956.69287735214,5391.07076619634,5291.58379144849,5529.12574632532,5503.07395314313,5082.93388332404,6215.73216077919,7287.38295334919,6595.53845015424,6666.91219583487,7122.36423421503,6141.20394726616,6749.05994339013,7104.96401088027,7407.95940141786,7172.08956480028,6323.31419156209,7808.20623956293,8329.04032229144
Botswana,BWA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,206.93144226,203.01203918,206.11392212,269.58544922,297.2512207,281.38796997,258.01873779,305.22042847,324.54284668,336.53146362,389.55178833,427.70709229,418.82244873,433.29150391,418.82452393,374.79058838,389.3107605,471.05056763,447.4473877,438.28546143,386.28860474,492.14260864,477.83258057
Botswana,BWA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.289,0.29,0.299,0.288,0.385,0.246,0.306,0.36,0.357,0.338,0.392,0.384,0.377,..,..,..,0.353,..,0.377,0.368,0.402,0.392,0.378
Botswana,BWA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,81,..,..,..,..,..,..,..,..,..,86.8231811523438,..,..,..,..,..,..,..,..,..
Botswana,BWA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.219,54.062,54.57,55.029,55.488,55.944,56.4,57.928,59.444,60.937,62.412,63.865,64.768,65.572,66.368,67.155,67.933,68.7,69.446,70.172,70.877,71.56,72.224
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,3766.54811466032,3176.28935747524,2855.94018885769,3090.6070097455,3663.823188064,4827.78173052472,5934.1447107274,7409.69130727951,8908.33176567294,8678.65922498836,11403.2821284616,13396.6243566047,12521.7213530369,12458.891214816,12274.9939689363,8936.19661756825,8836.28652636996,10080.5092817775,9300.66164936497,9029.83326742175,7074.19378281866,7972.53665048385,9281.33334441234
Brazil,BRA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,313.92590332,271.56121826,248.37753296,253.08970642,297.68243408,387.93121338,489.53884888,607.73022461,713.67193604,728.55639648,906.0098877,1043.3548584,968.7277832,993.79608154,1030.66271973,796.15252686,810.20037842,954.75012207,880.28430176,868.17248535,680.76843262,768.27075195,848.57122803
Brazil,BRA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,1.843,..,1.876,..,..,..,2.158,..,2.303,..,2.142,..
Brazil,BRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,86,..,..,..,89,..,90,90,90,90,90,91,91,91,92,92,93,93,93,..,..,..,94.6900024414062
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.192,81.553,81.88,82.203,82.521,82.834,83.143,83.448,83.749,84.044,84.335,84.631,84.923,85.209,85.492,85.77,86.042,86.309,86.569,86.824,87.073,87.317,87.555
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.774,42.048,42.328,42.615,42.909,43.21,43.517,43.831,44.152,44.479,44.814,45.154,45.502,45.856,46.216,46.583,46.957,47.337,47.723,48.116,48.515,48.92,49.331
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,20130.2571493081,18287.8271687345,18621.2922677806,20677.9001224663,24423.0947731021,29386.2703597208,34674.7995990594,36217.3291010089,42156.5685216979,30946.4674272953,34937.5555174068,46382.8274456238,46968.5971144517,44003.0644293856,41026.508391054,30625.128732694,26663.2973199878,28024.3824618568,30988.1190497851,30426.5730284202,26834.3592463839,31006.9636220576,36632.9280421411
Brunei Darussalam,BRN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,519.05047607,474.11706543,482.52624512,545.55560303,630.73266602,657.31945801,664.74499512,710.42297363,792.01367188,739.28015137,795.97766113,864.63787842,869.36553955,835.32452393,785.41210938,731.04980469,679.46929932,636.22973633,747.7253418,677.82629395,657.90374756,665.54083252,665.86773682
Brunei Darussalam,BRN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.006,..,1.151,..,1.284,1.064,1.07,1.038,1.467,1.14,1.421,1.514,1.466,1.593,1.486,1.754,..,1.587,1.778,..,..,1.913,..
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,93,..,..,..,..,..,..,..,..,..,96,..,..,..,..,..,..,..,..,..,97.5899963378906,..
Brunei Darussalam,BRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.164,71.652,72.046,72.421,72.794,73.163,73.529,73.892,74.252,74.608,74.961,75.31,75.656,75.997,76.332,76.663,76.99,77.312,77.629,77.942,78.25,78.554,78.854
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,1621.26210738992,1770.90704918691,2092.98288625558,2719.49436859287,3389.68743360274,3899.82596332878,4523.1465578805,5888.77685220636,7271.30338858025,6988.27316296465,6863.66706774052,7857.16706984441,7430.7373804242,7687.71368243317,7912.27484371138,7078.86032298969,7570.93165511708,8381.88134621669,9436.14479876055,9838.60058985384,10198.5388313404,12274.0775950496,13644.201582807
Bulgaria,BGR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,94.51976013,119.82997894,148.1479187,195.74369812,233.11332703,267.74139404,294.10891724,361.23498535,455.54058838,459.30020142,484.75228882,555.86419678,558.64794922,547.45483398,605.25891113,521.41906738,562.34082031,624.55499268,689.90539551,697.8961792,856.70440674,1047.45739746,1011.09472656
Bulgaria,BGR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.399,3.384,3.472,3.553,3.484,3.605,3.617,3.612,3.577,3.661,3.671,3.755,3.78,3.864,3.898,3.968,4.04,4.122,4.162,4.19,4.249,4.29,4.896
Bulgaria,BGR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,98,..,..,..,..,..,..,..,..,..,98,..,..,..,..,..,..,..,..,..,98.4199981689453,..
Bulgaria,BGR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.899,69.166,69.524,69.879,70.233,70.584,70.932,71.278,71.622,71.963,72.302,72.638,72.975,73.313,73.651,73.99,74.329,74.669,75.008,75.347,75.686,76.025,76.363
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,248.908526921752,259.485223380436,285.654087637533,362.373899996953,403.81283743461,441.164148016012,455.513655620024,514.684451177238,619.437533256264,601.569520671859,624.957252224766,725.024767725475,731.470138867833,759.762065168498,764.861675106225,630.124750752312,663.742364842886,709.091535894695,777.465618514048,764.853077774946,825.237038782475,895.535288442991,836.118304593682
Burkina Faso,BFA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,7.34345675,7.49485111,8.48715401,11.38967419,17.02963448,17.43081665,20.56399536,26.93720627,28.79026413,30.56930923,32.74515533,33.70409393,33.66717529,42.26796341,38.24516678,32.3375206,39.52329254,42.94480133,38.91588593,41.05052185,54.28778839,57.22399521,56.75708389
Burkina Faso,BFA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.04,..,..,0.053,..,..,..,0.031,0.043,0.044,0.037,0.046,0.046,0.047,0.064,0.062,0.082,0.083,0.091,0.096,0.101,0.147
Burkina Faso,BFA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,22,..,24,22,28,..,..,..,..,..,..,35,..,..,..,39,30,..,36.9673805236816,34.4900016784668
Burkina Faso,BFA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.844,18.54,19.258,19.996,20.757,21.537,22.339,22.996,23.534,24.079,24.633,25.196,25.767,26.346,26.934,27.53,28.134,28.743,29.358,29.98,30.607,31.24,31.877
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,134.537861752389,132.159554541932,120.952308575468,111.406682804391,125.194965184533,147.234619294225,161.892755640319,166.162744906755,189.502074570768,199.097633037708,216.727705301976,230.070577369084,231.688496393569,234.843045388828,250.540481111877,280.966831311923,235.286205393908,236.694472592753,224.89939239264,210.236494521532,210.008139902508,214.091455416133,250.634225368744
Burundi,BDI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,5.67927122,7.50815582,6.46998882,5.87316799,8.88248062,11.13118172,14.10514736,15.26294613,14.67025566,18.31996346,24.45114708,23.16802216,20.01195908,20.26322556,18.06601143,17.67567825,18.59472847,19.16801643,18.67819214,22.24477386,26.21934319,23.21740532,24.68718529
Burundi,BDI,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.052,..,..,..,0.028,..,..,..,..,..,0.046,0.038,0.051,0.055,0.058,0.047,..,0.097,0.094,..,0.07,0.065,..
Burundi,BDI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,59,..,..,..,..,..,..,..,48,..,..,..,..,..,62,..,65.6877365112305,68,..,..,..,..,75.5400009155273
Burundi,BDI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,8.246,8.461,8.682,8.908,9.139,9.375,9.617,9.864,10.118,10.376,10.642,10.915,11.194,11.482,11.776,12.078,12.388,12.706,13.032,13.366,13.708,14.058,14.417
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,1189.51479345891,1223.33055331575,1328.57874270666,1717.97565369655,1929.49081468781,2004.14680417563,2256.99666191075,3324.57675212498,3908.64885822576,3659.72046361628,3579.46006137809,4002.01386888785,3736.81517011087,3960.97596791345,3985.60706548134,3415.06266730931,3608.96606551232,3893.09572292025,4294.96510456428,4380.7811916403,3539.22662027109,3971.4440744985,4323.31362665974
Cabo Verde,CPV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,59.54011154,63.55782318,69.12203979,84.6628952,93.43228912,96.08917999,113.13097382,127.73626709,127.78376007,130.19699097,146.0806427,157.06980896,174.66062927,191.1048584,193.39482117,150.28823853,157.39906311,184.75575256,204.45397949,195.76327515,235.4349823,282.93057251,285.9694519
Cabo Verde,CPV,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,0.493,..,..,..,..,0.487,0.56,0.554,0.487,0.571,..,0.743,0.731,..,0.791,..,..,..,..
Cabo Verde,CPV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,76.1104431152344,..,..,..,..,..,..,..,..,..,..,..,85,..,..,87,..,..,..,..,..,..,91
Cabo Verde,CPV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.435,54.291,55.146,55.997,56.846,57.689,58.529,59.363,60.194,61.016,61.821,62.322,62.821,63.317,63.81,64.3,64.784,65.261,65.732,66.195,66.652,67.102,67.545
